track_uri|track_name|artist_uri|artist_name|album_uri|album_name|popularity|danceability|energy|speechiness|instrumentalness|tempo|acousticness|duration_ms|key|liveness|loudness|mode|time_signature|valence
5W8HXMOMLtXLz0RGKUtnlZ|Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage|4utLUGcTvOJFr6aqIJtYWV|Skylar Grey|2ZaFqYD9a3U6qJhyS2LDRf|Last One Standing (feat. Polo G, Mozzy & Eminem) [From Venom: Let There Be Carnage]|79|0.664|0.692|0.127|0.0|154.924|0.237|257369|1|0.0798|-4.128|0|4|0.233
44ZJ4hLD5onikKsVLQaILr|Vossi Bop|2SrSdSvpminqmStGELCSNd|Stormzy|1feZ7dUgDquoQRddxlI5BH|Vossi Bop|68|0.682|0.653|0.339|0.00116|188.115|0.13|196267|8|0.129|-6.062|1|4|0.428
1VLtjHwRWOVJiE5Py7JxoQ|Martin & Gina|6AgTAQt8XS6jRWi4sX7w49|Polo G|39xhYyNNDatQtgKw2KdXMz|THE GOAT|86|0.832|0.534|0.253|0.0|93.924|0.345|132833|1|0.165|-7.813|0|4|0.116
4g32MdRoqwGKQd3NXIRhpU|Good Guy (feat. Jessie Reyez)|7dGJo4pcD2V6oG8kP0tJRR|Eminem|3HNnxK7NgLXbDoxRZxNWiR|Kamikaze|66|0.696|0.634|0.281|0.0|89.973|0.244|142192|9|0.437|-6.918|0|4|0.728
1sOW4PuG5X3Ie3EXUhAopJ|Escape From LA|1Xyo4u8uXC1ZmMpatF05PJ|The Weeknd|4yP0hdKOZPNshxUOjY0cZj|After Hours|71|0.404|0.524|0.0593|0.00316|145.74|0.0456|355960|5|0.199|-8.996|0|4|0.168
06LFFPPS7MylCZXps3cO4m|Who Shot Cupid?|4MCBfE4596Uoi2O4DtmEMz|Juice WRLD|1GYVNOzwhx1nMcIJDogSNp|Death Race For Love|49|0.758|0.932|0.0372|0.0|125.993|0.0558|214246|3|0.097|-2.809|1|4|0.592
1Knctxx9vGZxpZfF66BIEa|Legends|4MCBfE4596Uoi2O4DtmEMz|Juice WRLD|7zfsq2Hboh0SZMcWo2ASkD|Legends|79|0.594|0.798|0.0844|0.0|142.049|0.115|191840|4|0.143|-5.244|1|4|0.381
2pmhboG1a2XfDiTvMwO8sd|Panini|7jVv8c5Fj3E9VhNjxT4snq|Lil Nas X|3J0nEHIZoQW1tA2Pabgjoz|7 EP|4|0.703|0.594|0.0752|0.0|153.848|0.342|114893|5|0.123|-6.146|0|4|0.475
0y5gx9hco8okaSecaH22k1|Throw It Away|6Xgp2XMz1fhVYe7i6yNAax|Trippie Redd|4YEhTvqsptB5D1n095QL5r|!|0|0.841|0.492|0.227|7.27e-05|135.032|0.159|165773|5|0.0803|-7.051|1|4|0.279
6UjfByV1lDLW0SOVQA4NAi|Gyalchester|3TVXtAsR1Inumwj472S9r4|Drake|1lXY618HWkwYKJWBRYR4MK|More Life|71|0.877|0.391|0.063|0.000502|131.018|0.0317|189230|1|0.0945|-8.196|1|4|0.122
50gPsfGHy5OnPauA9455DM|Rolê|48HORs6F9P7IgdyKrk4MZC|Tarcísio do Acordeon|29KnTFADlqksb1ol2HMhwK|Rolê|77|0.678|0.775|0.043|0.0|160.116|0.302|174938|2|0.0718|-4.152|0|4|0.96
6SQLk9HSNketfgs2AyIiMs|She|6KImCVD70vtIoJWnq6nGn3|Harry Styles|7xV2TzoaVc0ycW7fwBwAml|Fine Line|80|0.535|0.521|0.0272|0.371|140.026|0.000532|362653|0|0.19|-5.942|1|3|0.457
0Fv5N0cHBsl4bzCbollCAS|Moves|0c173mlxpT3dSFRgMO8XPh|Big Sean|0XAIjjN5qxViVS0Y5fYkar|I Decided.|64|0.812|0.522|0.257|0.0|75.524|0.0433|142907|2|0.154|-5.287|1|4|0.38
3OG5wVO27N3HtdtxPLpPFt|T-Shirt|7jy3rLJdDQY21OgRLCZ9sD|Foo Fighters|6KMkuqIwKkwUhUYRPL6dUc|Concrete and Gold|49|0.313|0.348|0.0632|1.68e-06|145.614|0.00135|82613|4|0.119|-10.356|0|4|0.503
4smLSyGtyNJLPb9J1Iuwsb|Sans peine|6Te49r3A6f5BiIgBRxH7FH|Ninho|14p5CVdJCMRcgvICDAGS7k|Destin|60|0.789|0.657|0.278|0.0|137.079|0.0428|157274|1|0.093|-5.941|1|4|0.555
4WzsycqZkpkS48H9AAAGux|Bipolar|0qTZZWLzuD59Un5r1speHm|Chris Jedi|3VnPV75DGyQMdljH0OHgx3|Bipolar|0|0.8|0.693|0.0499|0.0|152.081|0.324|219880|1|0.123|-5.72|1|4|0.424
4pt5fDVTg5GhEvEtlz9dKk|I WANNA BE YOUR SLAVE|0lAWpj5szCSwM4rUMHYmrr|Måneskin|7KF1Ain9mYYlg5M46g0i4A|Teatro d'ira - Vol. I|87|0.75|0.608|0.0387|0.0|132.507|0.00165|173347|1|0.178|-4.008|1|4|0.958
00TVmX9spquyg0UKuN57l3|HOLD ME TIGHT OR DON’T|4UXqAaa6dQYAk18Lv7PEgX|Fall Out Boy|0QVVaNm7WlojUMyVhoRNHz|M A N I A|0|0.581|0.919|0.05|2.5e-06|95.991|0.0063|210347|6|0.107|-4.324|0|4|0.847
44pxxRrhiDGuHYP5HjadGF|Take What You Want (feat. Ozzy Osbourne & Travis Scott)|246dkjvS1zLTtiykXe5h60|Post Malone|3hcYCR2lbgpayA1Tjz7Q0c|Hollywood's Bleeding|0|0.495|0.811|0.0571|0.0|139.925|0.102|229587|1|0.132|-2.649|0|4|0.241
1zmgEIHE0eXH0IhBGuoTkP|Run|3MZsBdqDrRTJihTHQrO6Dq|Joji|6YKk4wlKdACRITGKmGnoIm|Nectar|59|0.448|0.72|0.0332|0.000292|157.919|0.0427|195000|7|0.614|-3.954|1|3|0.361
05mDaV9Vb3wrzjF6OPZnhq|Saint-Tropez|246dkjvS1zLTtiykXe5h60|Post Malone|4g1ZRSobMefqF6nelkgibi|Hollywood's Bleeding|73|0.617|0.684|0.0439|0.0|132.113|0.0545|150867|0|0.104|-3.618|1|4|0.295
0Fpen1PTuEnCmOJtUU9Iud|New Patek|4O15NlyKLIASxsJ0PrXPfz|Lil Uzi Vert|64eE6FnNj7UJ9LEkN4EbvS|New Patek|71|0.85|0.785|0.345|0.0|145.063|0.0367|343099|8|0.155|-4.963|0|4|0.718
4CyCHkhRsDXUeP5K4Y3xjU|Sie ruft|1qQLhymHXFPtP5U8KNKsm6|Apache 207|50tETesjwQTm86wCy4BXZj|Treppenhaus|58|0.819|0.507|0.0881|0.00628|130.009|0.482|152013|1|0.105|-7.336|0|4|0.634
2dfHh7ECGxfNqZTQno09Vk|Hearts Don't Break Around Here|6eUKZXaKkcviH0Ku9w2n3V|Ed Sheeran|3T4tUhGYeRNVUGevb0wThu|÷ (Deluxe)|69|0.604|0.366|0.0267|0.0|105.177|0.719|248413|7|0.162|-7.881|1|3|0.181
0HNKMJ2EKCaT2EqcCBj1EH|Way Bigger|4Gso3d4CscCijv0lmajZWs|Don Toliver|2WmJ5wp5wKBlIJE6FDAIBJ|Life of a DON|71|0.752|0.531|0.0568|0.0|131.97|0.0534|196011|1|0.124|-6.236|1|4|0.2
4qNWEOMyexn7b8Icyk29t9|Little Engine|7dGJo4pcD2V6oG8kP0tJRR|Eminem|4otkd9As6YaxxEkIjXPiZ6|Music To Be Murdered By|64|0.769|0.811|0.228|0.0|155.081|0.0234|177293|10|0.0451|-4.162|0|4|0.76
3Ga6eKrUFf12ouh9Yw3v2D|Downtown|7FNnA9vBm6EKceENgCGRMb|Anitta|1qifX05Cb36CfsIgnhv2Lt|Downtown|76|0.775|0.679|0.135|7.26e-05|166.008|0.18|193456|4|0.068|-4.985|0|4|0.619
3hxJ3qXqg8ysYBF1QmO8Ir|Wenn du mich siehst|0Dvx6p8JDyzeOPGmaCIH1L|RAF Camora|0rFz6NTJGtHkHtoxeJpIYB|Wenn du mich siehst|69|0.751|0.673|0.0824|0.000119|148.101|0.262|173710|5|0.144|-6.855|0|4|0.657
40T5GIqQ1CegGm2PTEl8Bu|idontwannabeyouanymore|6qqNVTkY8uBg9cP3Jd7DAH|Billie Eilish|5YCdlD3eREt72lTZxNL7id|dont smile at me (Expanded Edition)|51|0.483|0.412|0.0402|0.0|170.163|0.737|203569|7|0.116|-8.461|1|3|0.247
0AcicReEGm1qcENjqzh1Tg|Love Scars 3|6Xgp2XMz1fhVYe7i6yNAax|Trippie Redd|6qRbGZqJ3aQY8N8bcHc1ug|A Love Letter To You 3|69|0.544|0.524|0.0621|0.0|81.982|0.136|129429|8|0.106|-7.914|1|4|0.117
3MmCFghNjzZMn3HKqbVizn|Blood On My Jeans|4MCBfE4596Uoi2O4DtmEMz|Juice WRLD|1R6vbGGXSEZZmTGn7ewwRL|Legends Never Die|0|0.868|0.55|0.226|0.0|117.943|0.183|154767|6|0.109|-6.417|1|4|0.464
2n3dCM1RqyhzH5FZQW4jxA|Π. VANTABLACK|2UwqpfQtNuhBwviIC0f2ie|Damso|2Cv2mrKMRyYuXJTlQmY4hj|QALF infinity|63|0.544|0.661|0.526|8.11e-06|77.062|0.182|153707|11|0.383|-8.887|0|4|0.347
1kwnxJNVl7cwcU98RvMBaR|Surf|4LLpKhyESsyAXpc4laK94U|Mac Miller|5sY6UIQ32GqwMLAfSNEaXb|Circles|73|0.828|0.182|0.166|0.0706|147.279|0.754|330507|1|0.15|-13.066|0|4|0.231
2QLbRVzixE282JSQjBz2DG|Liberdade (Quando o Grave Bate Forte)|0NGAZxHanS9e0iNHpR8f2W|Alok|0x28JzvWpaqtzw2YWKubKR|Liberdade (Quando o Grave Bate Forte)|73|0.81|0.789|0.0498|1.85e-06|129.988|0.0254|150462|6|0.104|-4.032|1|4|0.432
63T7DJ1AFDD6Bn8VzG6JE8|Paint It, Black|22bE4uQ6baNwSHPVcDxLCe|The Rolling Stones|72qrnM4yUNMDDlWiqKc8iY|Aftermath|82|0.464|0.795|0.0926|0.00244|158.691|0.0493|202267|1|0.399|-9.267|1|4|0.612
2BM7nF0pMIpLQOT04o691Z|Hurts 2B Human (feat. Khalid)|1KCSPY1glIKqW2TotWuXOR|P!nk|0hgt3tZlHEGukN56ueTGcL|Hurts 2B Human|51|0.463|0.62|0.167|0.0|83.031|0.131|202640|7|0.0619|-5.647|1|1|0.158
3ZozFqJJlDBNIm4xqxn2ZD|Fancy Like|7sKxqpSqbIzphAKAhrqvlf|Walker Hayes|1Lcuv3HMgEG36SkibQIspv|Country Stuff|79|0.649|0.76|0.0574|0.0|80.018|0.114|161853|1|0.317|-6.487|1|4|0.843
6F609ICg9Spjrw1epsAnpa|Controlla|3TVXtAsR1Inumwj472S9r4|Drake|3hARKC8cinq3mZLLAEaBh9|Views|0|0.607|0.476|0.249|0.0|122.976|0.0773|245227|10|0.113|-11.076|0|5|0.347
5b195aHKKd6oTr4f7DoRCo|Olabilir|5wyWp867LWGjFmYZXVSFnZ|MERO|0OComZMNi7kK7ePMG7tf5h|Olabilir|59|0.738|0.78|0.0345|2.51e-06|139.914|0.324|208023|6|0.0989|-6.677|1|4|0.779
57tck8MCxkY6tcQC6VhahR|Bläulich|1qQLhymHXFPtP5U8KNKsm6|Apache 207|5VImZL7dJaNGpmjkZry28Y|Bläulich|63|0.796|0.687|0.357|0.000443|153.959|0.0633|196230|1|0.118|-7.855|1|4|0.222
4C6BlqqMwjFzOXzqpTeoWR|Ponte Pa' Mi|14zUHaJZo1mnYtn6IBRaRP|Justin Quiles|3Nle45IcWgxIkXQw8EtYq1|Ponte Pa' Mi|69|0.878|0.713|0.0948|0.0|92.028|0.0581|202373|5|0.0822|-4.566|0|4|0.615
5a6pdCHlWS2ekOOQ70QnAr|July|55fhWPvDiMpLnE4ZzNXZyW|Noah Cyrus|2YQptVBjUJeIOBavD1AyXg|July|2|0.708|0.186|0.0422|0.0|72.541|0.868|156107|9|0.0779|-8.953|0|4|0.321
6bNuwzORFWORu9Ym7dBCPl|Christmas (Baby Please Come Home)|391oLRVmoTkumiN79HkTWu|Darlene Love|31GgPBMuvMF0N3px3tDbZC|Five Songs Of Christmas - Romantic|11|0.325|0.759|0.053|0.000362|126.627|0.395|166453|8|0.0773|-7.146|1|4|0.36
0W6I02J9xcqK8MtSeosEXb|Get Into It (Yuh)|5cj0lLjcoR7YOSnhnX0Po5|Doja Cat|1nAQbHeOWTfQzbOoFrvndW|Planet Her|88|0.912|0.655|0.162|3.39e-05|91.942|0.315|138293|8|0.0894|-6.029|0|4|0.793
7fwXWKdDNI5IutOMc5OKYw|Mi Gente (feat. Beyoncé)|1vyhD5VmyZ7KMfW5gqLgo5|J Balvin|0ARVq1kA5eRP4F5VsZsr3m|Mi Gente (feat. Beyoncé)|0|0.705|0.714|0.0792|0.0|104.996|0.0249|209733|11|0.253|-6.39|0|4|0.434
48XfojJC87VKLlUotYV0Gm|The Truth Untold|3Nrfpe0tUJi4K4DXYWgMUX|BTS|2jJfnAZE6IG3oYnUv2eCj4|Love Yourself 轉 'Tear'|34|0.57|0.422|0.0422|0.0|113.007|0.372|242293|1|0.127|-7.561|0|4|0.169
6XGddj522FQRHXEhBtjiJu|Strobelite (feat. Peven Everett)|3AA28KZvwAUcZuOKwyblJQ|Gorillaz|0NvirtaDCaZU5PAW1O5FDE|Humanz (Deluxe)|61|0.64|0.864|0.0869|1.55e-06|105.107|0.0409|272667|4|0.136|-4.909|0|4|0.497
6c7D34787LOtPm8tzhsLgH|Rake It Up|6Ha4aES39QiVjR0L2lwuwq|Yo Gotti|5Tbq0fPPFF0NTu9JAp7TPX|Rake It Up|0|0.91|0.444|0.344|0.0|149.953|0.022|276333|1|0.137|-8.126|0|4|0.53
0ct6r3EGTcMLPtrXHDvVjc|The Nights|1vCWHaC5f2uS3yhpwWbIA6|Avicii|0h2knr6qpiAq0tV5ri5JMF|The Days / Nights|88|0.527|0.835|0.0433|0.0|125.983|0.0166|176658|6|0.249|-5.298|1|4|0.654
0qp8MuZNKelOGTK2HPlXBA|Kids Turned Out Fine|13ubrt8QOOCPljQ2FL1Kca|A$AP Rocky|3MATDdrpHmQCmuOcozZjDa|TESTING|65|0.302|0.669|0.238|3.58e-05|164.8|0.275|183120|1|0.369|-9.404|1|5|0.127
4T3fNx3CgwDRRYgmFCbD4J|Better|6LuN9FCkKOj5PcnpouEgny|Khalid|6Nd4PYvQ7aYid1Gn6sWgeG|Better|74|0.442|0.585|0.0964|0.391|97.565|0.0984|229413|0|0.14|-10.332|0|4|0.116
3vgNmjuRDnGLxUFGCLkwpm|Light My Body Up (feat. Nicki Minaj & Lil Wayne)|1Cs0zKBU1kc0i8ypK3B9ai|David Guetta|1FBg6z6juQYGXyhGzwJQ5x|Light My Body Up (feat. Nicki Minaj & Lil Wayne)|52|0.699|0.66|0.0861|0.0|145.937|0.00365|225616|6|0.139|-7.013|0|4|0.689
50ZC4PM7hywH27RcCfViau|Elegí (feat. Dímelo Flow)|1mcTU81TzQhprhouKaTkpq|Rauw Alejandro|3j6ouZdjTVyddYH2XkMjYb|Elegí (feat. Dímelo Flow)|76|0.824|0.631|0.0809|0.000116|171.965|0.237|197721|0|0.0531|-2.791|1|4|0.678
3nkW3TPQjBip1lER4h78NX|papercuts|6TIYQ3jFPwQSRmorSezPxX|Machine Gun Kelly|0VRQaT37pbnZC6E7pkX0aQ|papercuts|71|0.528|0.627|0.0373|0.0|139.988|0.0107|180371|11|0.529|-3.719|1|4|0.295
2riK2ngTJvk4gk71b3Hem4|KEKE|7gZfnEnfiaHzxARJ2LeXrf|6ix9ine|6glTAJvVdqOgL6aOQf5pqj|DAY69|0|0.595|0.854|0.287|0.0|187.806|0.0358|151915|7|0.404|-5.739|1|4|0.449
4saHEjXw7O1NXJOzBkUKKG|Está Cabrón Ser Yo|4q3ewBCX7sLwd24euuV69X|Bad Bunny|5lJqux7orBlA1QzyiBGti1|YHLQMDLG|76|0.81|0.854|0.254|0.0|154.083|0.0732|227939|10|0.123|-3.999|0|4|0.879
06s3QtMJVXw1AJX3UfvZG1|Hasta Que Dios Diga|2R21vXR83lH98kGeO99Y66|Anuel AA|7JtT7OyWM8BnIS5FXXPMKg|Emmanuel|80|0.691|0.765|0.111|3.29e-06|174.021|0.464|246000|8|0.203|-4.727|1|4|0.855
4JE6agBLHGA5TaF6FlqfBD|As the World Caves In|12j6dJrPXanCBwY599pZxf|Matt Maltese|6bKosNVvMaaosmJTV101y0|As the World Caves In|77|0.331|0.45|0.034|0.00464|123.829|0.365|218755|10|0.22|-5.362|1|4|0.18
4fgV3PU9JBlpJu0w4Yhr76|Hops|5wyWp867LWGjFmYZXVSFnZ|MERO|0gd2qvKdmg1BmtF9ykwrmi|YA HERO YA MERO|47|0.854|0.623|0.0745|0.0|129.991|0.177|154427|11|0.114|-8.854|0|4|0.468
6kxErsVgalFeBlxRfHCuUv|BLESSED (feat. Capital Bra)|3utZ2yeQk0Z3BCOBWP7Vlu|CRO|0vC7eOkhy4vQVm36mPMvkC|trip|63|0.698|0.733|0.0905|0.0|180.07|0.148|151563|7|0.133|-5.251|0|4|0.703
3X7H1FAiWAW937WvsFeMhe|One Too Many|0u2FHSq3ln94y5Q57xazwf|Keith Urban|4F3rUFQcKJm6b1BsJRwAbf|THE SPEED OF NOW Part 1|67|0.697|0.535|0.068|0.0|82.959|0.247|203893|4|0.569|-6.504|1|4|0.594
4uoumbAMEMaKdtiv763jKz|TG4M|1Xylc3o4UrD53lo9CvFvVg|Zara Larsson|5YLRVHDVRw3QqWbeTGpC5B|So Good|52|0.667|0.648|0.0626|1.52e-05|95.031|0.0235|172893|3|0.0427|-6.398|0|4|0.589
4TgxFMOn5yoESW6zCidCXL|Savage Love (Laxed – Siren Beat) [BTS Remix]|56mfhUDKa1vec6rSLZV5Eg|Jawsh 685|5O6izFQ2veRaZOcQSyOi4o|Savage Love (Laxed - Siren Beat) [BTS Remix]|77|0.758|0.598|0.0868|0.0|149.836|0.16|184905|0|0.295|-5.695|0|4|0.658
0KPiSFlz5OUCgw7nwvhYWe|Only You (feat. WizKid, Offset & J Balvin)|0iEtIxbK0KxaSlF7G42ZOp|Metro Boomin|1zNr37qd3iZJ899byrTkcj|NOT ALL HEROES WEAR CAPES|0|0.732|0.69|0.174|9.37e-05|117.157|0.538|218627|4|0.191|-7.745|0|4|0.636
4vKltMFviBKMdhYu3FDLY0|Machika|1vyhD5VmyZ7KMfW5gqLgo5|J Balvin|4MfcoFGKYMLgn66cJtwRc0|Machika|55|0.618|0.836|0.379|0.0|212.058|0.0474|181733|9|0.172|-3.362|1|4|0.54
4KDNRh9Oor80z3XIxdWlui|Bubbly (with Drake & Travis Scott)|50co4Is1HCEo8bhOyUWKpn|Young Thug|7IKkHmEk4It4cRdOYanyvW|Punk|80|0.91|0.585|0.257|0.0|129.011|0.0536|165067|11|0.127|-7.572|0|4|0.599
2c7GlMNmF7pbohjykutmLP|Thunderclouds|5WUlDfRSoLAfcVSX1WnrxN|Sia|3dB0bCgmpEgCSr3aU1bOtv|Mountains|1|0.691|0.716|0.0351|9.06e-06|112.035|0.0085|187027|7|0.263|-5.985|1|4|0.507
5fbHRCsGpFIOLRtlhCRFDR|LEMONHEAD (feat. 42 Dugg)|4V8LLVI7PbaPR0K2TGSxFF|Tyler, The Creator|45ba6QAtNrdv6Ke4MFOKk9|CALL ME IF YOU GET LOST|74|0.62|0.586|0.212|0.0|137.131|0.155|130980|1|0.535|-6.612|1|4|0.487
6fMzgFFGzWCwiHMzDzNpp5|Lets Link|5KYEMMz9O9iLIESifKAEOp|WhoHeem|6M562iDRj7JIB2nvrahv0O|Lets Link|68|0.839|0.683|0.165|0.0|120.003|0.00667|159955|10|0.241|-9.232|0|4|0.522
6K2anECyrckidwf5wxS78Q|NBAYOUNGBOAT|6icQOAFXDZKsumw3YXyusw|Lil Yachty|4nHOF3neSo6Y7OG5OAflkC|Lil Boat 2|75|0.769|0.807|0.306|0.0|82.422|0.0515|139845|11|0.111|-2.966|1|4|0.364
52i143Ph5c3RQaQFBXWix1|Word On The Street|5f7VJjfbwm532GiveGC0ZK|Lil Baby|4iF44RCCybJtkBkMoqrLW2|Street Gossip|60|0.888|0.432|0.0934|0.0|99.965|0.0562|172986|10|0.112|-9.275|0|4|0.173
2AuWgceaQyfMoI3EGavwGb|No Me Ame|1fctva4kpRbg2k3v7kwRuS|Rvssian|01l09UFFOWy3gOGQuETlYx|No Me Ame|67|0.68|0.766|0.0923|0.0|160.095|0.0411|180000|11|0.116|-4.799|0|4|0.28
6RWa3fCOR5QQrQ9A3Wd3KR|MoshPit (feat. Juice WRLD)|46SHBwWsqBkxI7EeeBEQG7|Kodak Black|2gaYJGSFJ61z5uEpFhOQN4|MoshPit (feat. Juice WRLD)|0|0.769|0.627|0.262|0.0|157.938|0.394|164038|7|0.106|-4.064|1|4|0.49
3qk4wRMDlaeagZGjSYbsOV|Sober|02kJSzxNuaWGqwubyUba0Z|G-Eazy|1VAc77UvK5wj8ZSWCo3V2b|The Beautiful & Damned|61|0.558|0.766|0.231|0.0|96.281|0.263|203960|6|0.32|-5.953|0|4|0.182
0G9rmRmQDFk9O2tzZLyRkc|Emoji A Chain|6oMuImdp5ZcFhWP0ESe6mG|Migos|7fd7SEK25VS3gJAUgSwL6y|Culture II|51|0.894|0.324|0.179|0.0|139.972|0.0399|315185|1|0.126|-8.24|1|4|0.407
5xEWiG0ug0rOymOjlzSGzx|Twisted (feat. Logic & A$AP Rocky)|6vXTefBL93Dj5IqAWq6OTv|French Montana|7rmnGDfffE9OoCScZ4pjjU|Twisted (feat. Logic & A$AP Rocky)|51|0.805|0.871|0.214|0.0|169.871|0.009|262354|1|0.195|-2.987|1|4|0.926
6V1lWr7s8CO5VkxXe4hBtg|PEPPERMINT|3CJKkU0XuElRT1z8rEtIYg|Luciano|4SjKfWuaqoEvX3m1HdYij3|PEPPERMINT|65|0.901|0.536|0.467|0.0|132.035|0.0312|197240|2|0.0932|-9.075|0|4|0.252
20MuVazoNMv6xjKPnRFOxG|WAKE UP|0Y5tJX1MQlPlqiwlOH1tJY|Travis Scott|41GuZcammIkupMPKH2OJ6I|ASTROWORLD|72|0.741|0.645|0.0963|0.0|149.07|0.192|231964|11|0.163|-5.116|0|4|0.488
7FJ7lHtpbWvPKe3zCoeAWC|Kansas|3AA28KZvwAUcZuOKwyblJQ|Gorillaz|1amYhlukNF8WdaQC3gKkgL|The Now Now|59|0.641|0.792|0.0272|0.513|87.069|0.0725|248493|7|0.175|-6.453|1|4|0.67
7hav1MHURQf5SAoPk0egqh|Baby Pluto|4O15NlyKLIASxsJ0PrXPfz|Lil Uzi Vert|7IyoGB8J31fvQDwGtHAq9m|Eternal Atake|71|0.772|0.634|0.212|0.0|160.052|0.135|210261|10|0.432|-6.101|0|4|0.671
5zNW5ARjYhJQJz1AChP33n|Thot Shit|181bsRPaVXVlUKXrxwZfHK|Megan Thee Stallion|7gEGuvkVs79hY4tG7OYnzx|Thot Shit|78|0.95|0.693|0.0898|0.0|130.02|0.0133|184635|9|0.173|-3.424|1|4|0.891
1GkHyypTFkUf0QQKwYoXH4|You (with Marshmello & Vance Joy)|5CiGnKThu5ctn9pBxv7DGa|benny blanco|3U75bXq9LhqZoaGoBCXikn|You (with Marshmello & Vance Joy)|73|0.668|0.563|0.0522|0.0|103.116|0.0493|169632|11|0.119|-6.433|1|4|0.305
1qrpoAMXodY6895hGKoUpA|You Belong With Me (Taylor’s Version)|06HL4z0CvFAxyc27GXpf02|Taylor Swift|4hDok0OAJd57SGIT8xuWJH|Fearless (Taylor's Version)|79|0.632|0.773|0.0346|0.0|130.033|0.0623|231124|6|0.0885|-4.856|1|4|0.474
2tnlNVAhuQGgoFJxALVeXx|Uptown Vibes (feat. Fabolous & Anuel AA)|20sxb77xiYeusSH8cVdatc|Meek Mill|6UYZEYjpN1DYRW0kqFy9ZE|Championships|62|0.655|0.835|0.059|0.0|91.035|0.0459|190412|1|0.409|-3.451|1|4|0.165
5cpJFiNwYyWwFLH0V6B3N8|Del Mar|1i8SpTcr7yvPOmcqrbnVXY|Ozuna|69iuPQsXel3luOSDNF0q2Q|Enoc|79|0.759|0.636|0.0369|0.000143|109.976|0.0224|214507|6|0.166|-5.585|1|4|0.536
01I9AEz658sQnQzCL3K3QG|HOES UP G'S DOWN|0JBdTCGs111JKKYfLqOEBa|Shirin David|15Njx2PcwnNsI65fnbM7Pw|HOES UP G'S DOWN|59|0.73|0.777|0.29|0.00106|177.865|0.0455|130307|1|0.0759|-6.375|0|4|0.578
0FlfN5cbUUpIHCRH8X1M44|t h e . c l i m b . b a c k|6l3HvQ5sa6mXTsMTB19rO5|J. Cole|1wRfMGVxmo1Gokg7nUwHye|Lewis Street|67|0.61|0.569|0.345|0.0|81.409|0.0398|304640|10|0.337|-9.447|0|4|0.287
2jYmK1cb3Uya6FFsocdpzO|Why|74KM79TiuVKeVCqs8QtB0B|Sabrina Carpenter|7LUUi71B7mwGDPkn5IrOgT|Why|0|0.669|0.561|0.209|0.0|180.044|0.157|171096|11|0.0739|-4.923|0|4|0.604
1wGYcpJZ59rePkNu4zHmLu|CALLDROPS (feat. Kodak Black)|13ubrt8QOOCPljQ2FL1Kca|A$AP Rocky|3MATDdrpHmQCmuOcozZjDa|TESTING|55|0.514|0.403|0.128|0.051|127.818|0.897|162373|5|0.136|-11.101|1|4|0.463
4O3RwH1TFG1EjPezLIYehI|Life's A Mess II (with Clever & Post Malone)|4MCBfE4596Uoi2O4DtmEMz|Juice WRLD|4BUBmfexqfuvnaVT7ZnFiR|Life’s A Mess II (with Clever & Post Malone)|74|0.53|0.37|0.0279|0.0|140.061|0.806|206734|6|0.112|-9.989|1|4|0.701
4Wjhj0WjkyECccfHVIgaTq|Trust Issues|3TVXtAsR1Inumwj472S9r4|Drake|7dqpveMVcWgbzqYrOdkFTD|Care Package|76|0.421|0.539|0.274|0.0|89.177|0.779|281519|11|0.111|-5.456|0|3|0.523
0w6lsLBvhtGcqMYA7MB7r6|La Quête|4FpJcNgOvIpSBeJgRg3OfN|Orelsan|2o2GBOfy2GG9oKYZgfZkur|Civilisation|77|0.832|0.54|0.397|0.0|120.105|0.36|244000|6|0.101|-8.667|1|4|0.84
0lG7iyNSstVOLV6faMIHdD|6 Summers|3jK9MiCrA42lLAdMGUZpwa|Anderson .Paak|3rqqwtJE89WoWvMyPTvbZc|Oxnard|52|0.649|0.587|0.316|0.0|92.871|0.0774|282987|5|0.377|-10.5|0|4|0.513
1R0a2iXumgCiFb7HEZ7gUE|Don’t Blame Me|06HL4z0CvFAxyc27GXpf02|Taylor Swift|6DEjYFkNZh67HP7R9PSZvv|reputation|78|0.615|0.534|0.0386|1.76e-05|135.917|0.106|236413|9|0.0607|-6.719|0|4|0.193
7kDUspsoYfLkWnZR7qwHZl|my ex's best friend (with blackbear)|6TIYQ3jFPwQSRmorSezPxX|Machine Gun Kelly|57lgFncHBYu5E3igZnuCJK|Tickets To My Downfall|84|0.731|0.675|0.0434|0.0|124.939|0.00473|139461|5|0.141|-5.134|0|4|0.298
0PowxVSTY2uh1CPc8EPKyX|Project Dreams|64KEffDW9EtZ1y2vBYgq8T|Marshmello|1FVR0Mg8rGHhLBpaO9MADY|Project Dreams|0|0.777|0.831|0.177|0.0|160.153|0.42|167898|8|0.105|-2.129|1|4|0.791
3EG9FJ0ToLfgnc1IG2Z1wz|SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)|4V8LLVI7PbaPR0K2TGSxFF|Tyler, The Creator|45ba6QAtNrdv6Ke4MFOKk9|CALL ME IF YOU GET LOST|79|0.468|0.652|0.0722|0.000318|140.223|0.333|588139|0|0.55|-4.912|1|4|0.39
